"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
3735613,"       (2015 XE)",Y,N,0,0.048,,,,,1.97
3735653,"       (2015 XD1)",Y,N,0,0.201,,,,,3.44
3735657,"       (2015 XK1)",Y,N,0,0.350,,,,,2.09
3736204,"       (2015 XR128)",Y,N,0,0.470,,,,,2.12
3736238,"       (2015 XO129)",Y,N,0,0.060,,,,,3.8
3736246,"       (2015 XB130)",Y,N,0,0.335,,,,,4.29
3736248,"       (2015 XD130)",Y,Y,0,0.936,,,,,1.81
3738546,"       (2015 YK)",Y,N,0,0.046,,,,,1.15
3738912,"       (2015 YB1)",Y,N,0,0.186,,,,,1.91
3739012,"       (2015 YX7)",Y,N,0,0.110,,,,,3.85
3739082,"       (2015 YT10)",Y,N,0,0.359,,,,,3.6
3739151,"       (2015 YC18)",Y,N,0,0.086,,,,,1.6
3739216,"       (2016 AK8)",Y,N,0,0.543,,,,,1.74
3739217,"       (2016 AL8)",Y,Y,0,0.422,,,,,2.37
3739246,"       (2016 AZ8)",Y,Y,1,0.215,,,,,1.52
3739316,"       (2016 AA10)",Y,Y,0,0.271,,,,,2.58
3739618,"       (2016 AO66)",Y,N,0,0.338,,,,,3.55
3740048,"       (2016 AO165)",Y,N,0,0.374,,,,,5.78
3740100,"       (2016 AD166)",Y,N,0,0.077,,,,,2.12
3740811,"       (2016 BJ1)",Y,N,0,0.432,,,,,3.4
3740861,"       (2016 BT13)",Y,N,0,1.008,,,,,3.17
3740897,"       (2016 BC14)",Y,Y,0,0.196,,,,,0.812
3740915,"       (2016 BP14)",Y,Y,0,0.285,,,,,4.91
3740930,"       (2016 BX14)",Y,N,0,0.199,,,,,2.95
3740928,"       (2016 BZ14)",Y,Y,0,1.214,,,,,4.84
3740940,"       (2016 BJ15)",Y,N,0,0.080,,,,,2.43
3741556,"       (2016 BR80)",Y,Y,0,0.208,,,,,2.22
3742049,"       (2016 CU30)",Y,N,0,0.459,,,,,5.31
3742055,"       (2016 CB31)",Y,N,0,0.070,,,,,2.35
3742342,"       (2016 CL136)",Y,Y,0,0.123,,,,,0.623
3743742,"       (2016 CQ195)",Y,N,0,0.606,,,,,3.19
3743895,"       (2016 CK246)",Y,N,0,0.094,,,,,7.92
3744790,"       (2016 DL)",Y,Y,0,0.228,,,,,0.604
3744855,"       (2016 DO2)",Y,N,0,0.034,,,,,1.96
3745030,"       (2016 EE1)",Y,N,0,0.066,,,,,3.37
3745063,"       (2016 EV1)",Y,N,0,0.106,,,,,3.85
3745107,"       (2016 EZ26)",Y,N,0,0.268,,,,,3.8
3747314,"       (2016 EH157)",Y,Y,0,0.231,,,,,3.8
3748270,"       (2016 FY3)",Y,Y,0,0.205,,,,,4.26
3748364,"       (2016 FE12)",Y,N,0,0.202,,,,,1.44
3748466,"       (2016 FO12)",Y,N,0,0.183,,,,,4.02
3748457,"       (2016 FC13)",Y,N,0,0.186,,,,,1.41
3748519,"       (2016 FW14)",Y,N,0,0.366,,,,,1.81
3751725,"       (2016 GU216)",Y,N,0,1.317,,,,,3.86
3751820,"       (2016 GP220)",Y,N,0,0.422,,,,,4.99
3752085,"       (2016 GB241)",Y,N,0,1.177,,,,,5.85
3752443,"       (2016 HN3)",Y,Y,0,0.371,,,,,3.15
3752784,"       (2016 JC6)",Y,Y,0,0.192,,,,,0.724
3753026,"       (2016 JM17)",Y,N,0,0.661,,,,,3.77
3753291,"       (2016 JW28)",Y,N,0,0.031,,,,,3
3753371,"       (2016 JU33)",Y,Y,0,0.174,,,,,2.47
3753574,"       (2016 JU38)",Y,N,0,0.910,,,,,3.4
3753564,"       (2016 KD)",Y,N,0,0.160,,,,,1.22
3753621,"       (2016 KL1)",Y,Y,0,0.328,,,,,0.856
3753721,"       (2016 KB4)",Y,N,0,0.517,,,,,3.52
3753623,"       (2016 LB)",Y,N,0,0.060,,,,,1.02
3753716,"       (2016 LF2)",Y,N,0,0.204,,,,,4.68
3753719,"       (2016 LM8)",Y,N,0,0.430,,,,,3.18
3753790,"       (2016 LV8)",Y,N,0,0.845,,,,,4.11
3753798,"       (2016 LD9)",Y,N,0,0.085,,,,,2.42
3753800,"       (2016 LE9)",Y,N,0,0.681,,,,,3.12
3753919,"       (2016 LV47)",Y,Y,0,0.237,,,,,2.39
3754264,"       (2016 LX48)",Y,Y,0,0.864,,,,,5.78
3756797,"       (2016 OY2)",Y,N,0,0.468,,,,,2.21
3756793,"       (2016 PT)",Y,N,0,0.647,,,,,4.82
3756999,"       (2016 PO8)",Y,N,0,0.479,,,,,3.2
3757001,"       (2016 PR8)",Y,Y,0,1.349,,,,,4.79
3757288,"       (2016 PN38)",Y,Y,0,0.196,,,,,3.86
3757594,"       (2016 PG67)",Y,N,0,0.310,,,,,4.44
3757693,"       (2016 QU1)",Y,N,0,0.661,,,,,3.33
3757900,"       (2016 QM11)",Y,N,0,1.862,,,,,4.63
3758841,"       (2016 QC84)",Y,N,0,0.250,,,,,1.85
3758846,"       (2016 RW)",Y,N,0,0.066,,,,,2.05
3759643,"       (2016 RM40)",Y,N,0,0.081,,,,,3.8
3759667,"       (2016 SD)",Y,N,0,1.246,,,,,4.71
3759718,"       (2016 SG1)",Y,N,0,2.730,,,,,3.11
3759751,"       (2016 SG2)",Y,N,0,0.278,,,,,3.89
3760488,"       (2016 SG45)",Y,N,0,1.391,,,,,3.21
3760496,"       (2016 SH45)",Y,N,0,0.820,,,,,4.57
3760493,"       (2016 TB11)",Y,N,0,0.018,,,,,2.41
3760535,"       (2016 TX17)",Y,N,0,0.063,,,,,2.48
3760585,"       (2016 TJ18)",Y,Y,0,0.188,,,,,3.74
3760680,"       (2016 TZ19)",Y,N,0,0.050,,,,,0.922
3760959,"       (2016 TM56)",Y,N,0,0.008,,,,,1.18
3761034,"       (2016 TA57)",Y,Y,0,0.281,,,,,0.853
3761480,"       (2016 UZ25)",Y,Y,0,0.143,,,,,3.95
3761743,"       (2016 UD41)",Y,N,0,0.049,,,,,4.74
3762883,"       (2016 UH101)",Y,N,0,0.128,,,,,3.04
3763097,"       (2016 UA107)",Y,N,0,0.525,,,,,4.49
3763975,"       (2016 VK6)",Y,N,0,0.194,,,,,1.55
3764253,"       (2016 VM6)",Y,N,0,0.917,,,,,4.26
3764848,"       (2016 WF9)",Y,Y,0,1.082,,,,,4.81
3765005,"       (2016 WN48)",Y,N,0,0.144,,,,,4.54
3765704,"       (2016 XA18)",Y,N,0,0.065,,,,,2.72
3766039,"       (2016 XY23)",Y,N,0,0.734,,,,,4.67
3799760,"       (2018 DX3)",Y,N,0,0.289,,,,,3.06
